시도	시군구	동리	단지코드	단지명	단지분류	법정동주소	도로명주소	분양형태	사용승인일	동수	세대수	분양세대수	임대세대수	관리방식	난방방식	복도유형	시공사	주택관리업자
서울특별시	동대문구	장안동	A13010006	장안현대홈타운	아파트	서울특별시 동대문구 장안동 336 장안현대홈타운	서울특별시 동대문구 장안벚꽃로 107	분양	20031028	22	2182	2182	0	위탁관리	개별난방	계단식	현대건설	우리관리(주)
서울특별시	동대문구	회기동	A13070101	회기힐스테이트	아파트	서울특별시 동대문구 회기동 351 회기힐스테이트	서울특별시 동대문구 회기로26길 15	분양	20111220	5	8	8	0	위탁관리	개별난방	계단식	현대건설	우리관리(주)
서울특별시	동대문구	용두동	A13070301	래미안허브리츠	아파트	서울특별시 동대문구 용두동 792 래미안허브리츠	서울특별시 동대문구 정릉천동로 36	분양	20110428	10	844	844	0	위탁관리	개별난방	기타	삼성물산	대원에스테이트서비스(주)
서울특별시	동대문구	용두동	A13070302	래미안용두1차	아파트	서울특별시 동대문구 용두동 792-1 래미안용두1차	서울특별시 동대문구 고산자로29길 18	임대	20110428	1	210	0	210	위탁관리	개별난방	복도식	삼성건설	(주)미래에이비엠
서울특별시	동대문구	청량리동	A13071201	청량리홍릉동부임대	아파트	서울특별시 동대문구 청량리동 213 청량리홍릉동부임대	서울특별시 동대문구 제기로26길 26	임대	20010924	1	150	0	150	위탁관리	개별난방	복도식	(주)동부건설	(주)두온종합관리
서울특별시	동대문구	전농동	A13071301	전농동아임대	아파트	서울특별시 동대문구 전농동 645-3 전농동아임대	서울특별시 동대문구 서울시립대로 31	임대	19971222	1	220	0	220	위탁관리	개별난방	복도식	동아건설	세화종합관리(주)
서울특별시	동대문구	전농동	A13071302	래미안크레시티	아파트	서울특별시 동대문구 전농동 440-9 래미안크레시티	서울특별시 동대문구 사가정로 65	혼합	20141023	31	2397	1984	413	위탁관리	개별난방	혼합식	삼성물산(주)	서림주택관리(주)
서울특별시	동대문구	답십리동	A13075402	래미안엘파인	아파트	서울특별시 동대문구 답십리동 1000 래미안엘파인	서울특별시 동대문구 한천로37길 33	분양	20110623	9	472	472	0	위탁관리	개별난방	계단식	삼성물산	(주)동우개발
서울특별시	동대문구	답십리동	A13075403	답십리청솔우성제2	아파트	서울특별시 동대문구 답십리동 80 답십리청솔우성제2	서울특별시 동대문구 답십리로57길 53	임대	20000318	2	432	0	432	위탁관리	개별난방	복도식	우성건설	(주)이엠피서비스
서울특별시	동대문구	답십리동	A13075404	답십리동아제2	아파트	서울특별시 동대문구 답십리동 10-1 답십리동아제2	서울특별시 동대문구 한천로11길 10	임대	20011123	3	492	0	492	위탁관리	개별난방	복도식	동아건설	세화종합관리(주)
서울특별시	동대문구	답십리동	A13075405	답십리두산제2	아파트	서울특별시 동대문구 답십리동 990-1 답십리두산제2	서울특별시 동대문구 답십리로56길 21-1	임대	20000802	2	310	0	310	위탁관리(직영+위탁)	개별난방	복도식	SH공사	세화종합관리(주)
서울특별시	동대문구	이문동	A13076801	이문삼성래미안아파트	아파트	서울특별시 동대문구 이문동 425 이문삼성래미안아파트	서울특별시 동대문구 천장산로11길 22	분양	20011107	8	379	379	0	위탁관리	개별난방	계단식	삼성물산 건설부문	(주)두온자산관리
서울특별시	동대문구	제기동	A13077201	제기한신제2임대아파트	아파트	서울특별시 동대문구 제기동 1212-1 제기한신제2임대아파트	서울특별시 동대문구 회기로8길 20	임대	20040511	1	260	0	260	위탁관리	개별난방	복도식	(주)한신공영	(주)두온종합관리
서울특별시	동대문구	휘경동	A13077702	휘경 미소지움아파트	아파트	서울특별시 동대문구 휘경동 106 휘경 미소지움아파트	서울특별시 동대문구 망우로 105	분양	19990831	5	345	345	0	위탁관리	개별난방	혼합식	신성건설	주식회사 한빛종합관리
서울특별시	동대문구	휘경동	A13077703	휘경롯데1차	아파트	서울특별시 동대문구 휘경동 78 휘경롯데1차	서울특별시 동대문구 망우로 95	분양	20000825	2	265	265	0	위탁관리	개별난방	혼합식	롯데건설(주)	서림주택관리(주)
서울특별시	동대문구	휘경동	A13078301	휘경센트레빌	아파트	서울특별시 동대문구 휘경동 367 휘경센트레빌	서울특별시 동대문구 외대역동로 14	혼합	20110929	5	297	246	51	위탁관리	개별난방	계단식	동부건설	(주)태룡에스디
서울특별시	동대문구	장안동	A13078701	장안위더스빌	주상복합	서울특별시 동대문구 장안동 580 장안위더스빌	서울특별시 동대문구 한천로 42	분양	20110804	3	157	157	0	위탁관리(직영+위탁)	개별난방	계단식	BYC	유원종합관리(주)
서울특별시	동대문구	이문동	A13079401	대림아파트201동	아파트	서울특별시 동대문구 이문동 225-1 대림아파트201동	서울특별시 동대문구 이문로54길 16	임대	20030709	1	181	0	181	위탁관리	개별난방	복도식	대림건설	(주)미래에이비엠
서울특별시	동대문구	이문동	A13079402	이문현대임대	아파트	서울특별시 동대문구 이문동 54-1 이문현대임대	서울특별시 동대문구 한천로58길 135	임대	20000503	1	188	0	188	위탁관리	개별난방	계단식	현대건설	(주)미래에이비엠
서울특별시	동대문구	이문동	A13079403	이문쌍용임대	아파트	서울특별시 동대문구 이문동 64-1 이문쌍용임대	서울특별시 동대문구 한천로58길 75-45	임대	20001129	1	245	0	245	위탁관리	개별난방	복도식	쌍용건설	(주)미래에이비엠
서울특별시	동대문구	답십리동	A13080201	답십리대우	아파트	서울특별시 동대문구 답십리동 111 답십리대우	서울특별시 동대문구 답십리로41길 33	분양	20020429	4	319	319	0	위탁관리	개별난방	혼합식	대우건설	유원종합관리(주)
서울특별시	동대문구	답십리동	A13080702	신답경남아파트	아파트	서울특별시 동대문구 답십리동 645-8 신답경남아파트	서울특별시 동대문구 천호대로47길 62	분양	19910619	1	225	225	0	위탁관리	개별난방	복도식	대우경남	서일개발
서울특별시	동대문구	답십리동	A13080801	답십리대림	아파트	서울특별시 동대문구 답십리동 808 답십리대림	서울특별시 동대문구 답십리로60길 38	분양	20030108	3	228	228	0	위탁관리	개별난방	계단식	대림산업(주)	광인산업(주)
서울특별시	동대문구	이문동	A13082501	이문삼익아파트	아파트	서울특별시 동대문구 이문동 73 이문삼익아파트	서울특별시 동대문구 한천로55길 9	분양	19971230	2	353	353	0	위탁관리	개별난방	혼합식	(주) 삼익	(주)동우개발
서울특별시	동대문구	이문동	A13082502	이문중앙하이츠빌	아파트	서울특별시 동대문구 이문동 84 이문중앙하이츠빌	"서울특별시 동대문구 외대역동로 101,서울특별시 동대문구 휘경로11길 52"	분양	20020523	6	302	302	0	위탁관리	개별난방	계단식	중앙건설	주식회사 동우개발
서울특별시	동대문구	이문동	A13082702	이문1차푸르지오	아파트	서울특별시 동대문구 이문동 45 이문1차푸르지오	서울특별시 동대문구 한천로58길 139	분양	20011220	7	490	490	0	위탁관리	개별난방	계단식	대우건설	(주)무림하우징
서울특별시	동대문구	이문동	A13082703	이문현대	아파트	서울특별시 동대문구 이문동 54 이문현대	서울특별시 동대문구 한천로58길 107	분양	20000503	4	601	601	0	위탁관리	개별난방	혼합식	이문1구역재개발조합	(주)경진관리
서울특별시	동대문구	이문동	A13082704	이문쌍용	아파트	서울특별시 동대문구 이문동 64 이문쌍용	서울특별시 동대문구 한천로58길 47	분양	20001129	15	1318	1318	0	위탁관리	개별난방	계단식	쌍용	(주)아주관리
서울특별시	동대문구	이문동	A13082805	이문e-편한세상	아파트	서울특별시 동대문구 이문동 225 이문e-편한세상	서울특별시 동대문구 한천로63길 10	분양	20030709	19	1378	1378	0	위탁관리	개별난방	계단식	대림산업(주)	(주)동우개발
서울특별시	동대문구	이문동	A13083102	래미안이문2차	아파트	서울특별시 동대문구 이문동 311 래미안이문2차	서울특별시 동대문구 이문로12길 3-10	분양	20040413	9	648	648	0	위탁관리	개별난방	계단식	삼성물산	타워피엠씨
서울특별시	동대문구	장안동	A13084101	래미안장안	아파트	서울특별시 동대문구 장안동 354-2 래미안장안	서울특별시 동대문구 장한로14길 81	분양	20030430	8	558	558	0	위탁관리	개별난방	계단식	삼성건설	(주)동우개발
서울특별시	동대문구	장안동	A13084701	장안한신	아파트	서울특별시 동대문구 장안동 555-1 장안한신	서울특별시 동대문구 사가정로 245-3	분양	19960611	2	300	300	0	위탁관리	개별난방	계단식	한신공영(주)	(주)다온관리서비스
서울특별시	동대문구	전농동	A13084802	전농SK제2(임대)	아파트	서울특별시 동대문구 전농동 10-1 전농SK제2(임대)	서울특별시 동대문구 전농로10길 111	임대	20000529	3	848	0	848	위탁관리	개별난방	복도식	sk건설	태영건물종합관리 주식회사
서울특별시	동대문구	전농동	A13084803	전농우성	아파트	서울특별시 동대문구 전농동 6 전농우성	서울특별시 동대문구 사가정로 190	분양	19920311	15	1234	1234	0	위탁관리	개별난방	혼합식	우성건설	유원종합관리(주)
서울특별시	동대문구	전농동	A13084804	전농SK	아파트	서울특별시 동대문구 전농동 10 전농SK	서울특별시 동대문구 사가정로 148	분양	20000706	16	1830	1830	0	위탁관리	개별난방	혼합식	SK건설	에이제이대원 주식회사
서울특별시	동대문구	전농동	A13085301	전농삼성	아파트	서울특별시 동대문구 전농동 155 전농삼성	서울특별시 동대문구 전농로 192	분양	20000513	7	463	463	0	위탁관리	개별난방	혼합식	(주)삼성물산	(주)동우개발
서울특별시	동대문구	전농동	A13085901	전농동아	아파트	서울특별시 동대문구 전농동 645-2 전농동아	서울특별시 동대문구 서울시립대로 31	분양	19971222	2	360	360	0	위탁관리	개별난방	혼합식	동아건설	주식회사 동우개발
서울특별시	동대문구	전농동	A13085902	전농동신성미소지움아파트	아파트	서울특별시 동대문구 전농동 687 전농동신성미소지움아파트	서울특별시 동대문구 서울시립대로 75	분양	20051005	6	385	385	0	위탁관리	개별난방	혼합식	신성건설(주)	광인에스테이트서비스 주식회사
서울특별시	동대문구	제기동	A13086101	제기안암골벽산	아파트	서울특별시 동대문구 제기동 153 제기안암골벽산	서울특별시 동대문구 약령시로 25	분양	20030613	7	640	640	0	위탁관리	개별난방	계단식	벽산건설	(주)무림하우징
서울특별시	동대문구	청량리동	A13086701	청량리현대	아파트	서울특별시 동대문구 청량리동 234-2 청량리현대	서울특별시 동대문구 약령시로21길 30	분양	19870616	3	241	241	0	자치관리	중앙난방	혼합식	현대건설	 
서울특별시	동대문구	청량리동	A13086703	청량리한신1차	아파트	서울특별시 동대문구 청량리동 59 청량리한신1차	서울특별시 동대문구 제기로 129	임대	19971216	2	610	0	610	위탁관리	개별난방	복도식	(주)한신공영	(주)두온종합관리
서울특별시	동대문구	청량리동	A13086704	청량리한신	아파트	서울특별시 동대문구 청량리동 60 청량리한신	서울특별시 동대문구 제기로 131	분양	19971216	9	960	960	0	위탁관리	개별난방	혼합식	한신공영	대한종합개발(주)
서울특별시	동대문구	청량리동	A13086705	청량리미주	아파트	"서울특별시 동대문구 청량리동 235-1,서울특별시 동대문구 청량리동 235-11 청량리미주"	서울특별시 동대문구 약령시로 147	분양	19780927	8	1089	1089	0	자치관리	개별난방	혼합식	라이프주택	 
서울특별시	동대문구	청량리동	A13086802	청량리홍릉동부	아파트	서울특별시 동대문구 청량리동 212 청량리홍릉동부	서울특별시 동대문구 홍릉로10길 48	분양	20010924	4	371	371	0	위탁관리	개별난방	계단식	동부건설	율산개발 유한회사
서울특별시	동대문구	회기동	A13087201	청량리신현대	아파트	서울특별시 동대문구 회기동 65 청량리신현대	서울특별시 동대문구 이문로1길 21	분양	19890526	8	736	736	0	위탁관리	개별난방	혼합식	현대건설	대원에스테이트서비스(주)
서울특별시	동대문구	휘경동	A13087401	휘경서울가든	주상복합	서울특별시 동대문구 휘경동 49-5 휘경서울가든	서울특별시 동대문구 겸재로 24	분양	19851203	1	160	160	0	자치관리	개별난방	복도식	삼익건설(주)	 
서울특별시	동대문구	휘경동	A13087405	휘경베스트빌현대	아파트	서울특별시 동대문구 휘경동 52 휘경베스트빌현대	서울특별시 동대문구 장안벚꽃로5길 19	분양	20000515	3	372	372	0	위탁관리	개별난방	혼합식	현대건설(주)	피에이아름다운관리(주)
서울특별시	동대문구	휘경동	A13087407	휘경주공2단지	아파트	서울특별시 동대문구 휘경동 57 휘경주공2단지	서울특별시 동대문구 한천로 248	분양	20011115	7	800	800	0	위탁관리	개별난방	복도식	LH공사	(주)무림하우징
서울특별시	중랑구	신내동	A13113001	신내동성7차	주상복합	서울특별시 중랑구 신내동 797 신내동성7차	서울특별시 중랑구 신내로14길 21	분양	19990427	1	235	235	0	위탁관리	개별난방	혼합식	(주)동성	율산개발 유한회사
서울특별시	중랑구	신내동	A13113002	신내벽산	아파트	서울특별시 중랑구 신내동 437 신내벽산	서울특별시 중랑구 용마산로125길 50	분양	20000628	3	284	284	0	위탁관리	개별난방	혼합식	벽산건설(주)	광인에스테이트서비스 주식회사
