단지코드,시도,동수,관리비부과면적,주거전용면적(단지합계),주거전용면적(세부),세대수
A15805504,서울특별시,36,224117.34,180001.44,95.27,108
A15805504,서울특별시,36,224117.34,180001.44,95.28,191
A15805504,서울특별시,36,224117.34,180001.44,115.47,192
A15805504,서울특별시,36,224117.34,180001.44,120.43,15
A15805504,서울특별시,36,224117.34,180001.44,122.46,60
A15805504,서울특별시,36,224117.34,180001.44,141.1,15
A15805504,서울특별시,36,224117.34,180001.44,142.51,96
A15805504,서울특별시,36,224117.34,180001.44,143.36,96
A15805504,서울특별시,36,224117.34,180001.44,152.85,60
A15870101,서울특별시,4,89648,71992.24,112.33,100
A15870101,서울특별시,4,89648,71992.24,124.95,100
A15870101,서울특별시,4,89648,71992.24,127.65,100
A15870101,서울특별시,4,89648,71992.24,146.1,100
A15870101,서울특별시,4,89648,71992.24,161.36,38
A15870101,서울특별시,4,89648,71992.24,163.54,38
A15870101,서울특별시,4,89648,71992.24,177.48,38
A15870101,서울특별시,4,89648,71992.24,210.67,2
A15870101,서울특별시,4,89648,71992.24,211.79,2
A15870101,서울특별시,4,89648,71992.24,238.47,4
A15870102,서울특별시,2,29089.8,17690.4,32.76,540
A15875101,서울특별시,34,216994,169924.36,47.52,120
A15875101,서울특별시,34,216994,169924.36,51.48,120
A15875101,서울특별시,34,216994,169924.36,65.34,287
A15875101,서울특별시,34,216994,169924.36,65.43,1
A15875101,서울특별시,34,216994,169924.36,66,144
A15875101,서울특별시,34,216994,169924.36,83.23,70
A15875101,서울특별시,34,216994,169924.36,88.5,90
A15875101,서울특별시,34,216994,169924.36,90.06,90
A15875101,서울특별시,34,216994,169924.36,91.26,90
A15875101,서울특별시,34,216994,169924.36,96.9,45
A15875101,서울특별시,34,216994,169924.36,98.08,280
A15875101,서울특별시,34,216994,169924.36,99.15,180
A15875101,서울특별시,34,216994,169924.36,116.29,72
A15875101,서울특별시,34,216994,169924.36,123.19,25
A15875101,서울특별시,34,216994,169924.36,125.44,100
A15875101,서울특별시,34,216994,169924.36,154.44,168
A15875102,서울특별시,37,203186.73,163931.27,65.25,180
A15875102,서울특별시,37,203186.73,163931.27,65.82,180
A15875102,서울특별시,37,203186.73,163931.27,83.52,40
A15875102,서울특별시,37,203186.73,163931.27,95.22,157
A15875102,서울특별시,37,203186.73,163931.27,95.23,3
A15875102,서울특별시,37,203186.73,163931.27,95.4,46
A15875102,서울특별시,37,203186.73,163931.27,95.6,2
A15875102,서울특별시,37,203186.73,163931.27,95.67,234
A15875102,서울특별시,37,203186.73,163931.27,95.76,50
A15875102,서울특별시,37,203186.73,163931.27,97.92,233
A15875102,서울특별시,37,203186.73,163931.27,97.93,1
A15875102,서울특별시,37,203186.73,163931.27,116.82,75
A15875102,서울특별시,37,203186.73,163931.27,116.84,3
A15875102,서울특별시,37,203186.73,163931.27,120.06,19
A15875102,서울특별시,37,203186.73,163931.27,122.31,226
A15875102,서울특별시,37,203186.73,163931.27,138.69,19
A15875102,서울특별시,37,203186.73,163931.27,144,96
A15875102,서울특별시,37,203186.73,163931.27,152.64,76
A15875103,서울특별시,15,139213.11,101725.8,47.94,594
A15875103,서울특별시,15,139213.11,101725.8,65.1,240
A15875103,서울특별시,15,139213.11,101725.8,95.03,288
A15875103,서울특별시,15,139213.11,101725.8,115.19,144
A15875103,서울특별시,15,139213.11,101725.8,142.39,96
A15880204,서울특별시,4,38412.4,28057.26,84.44,210
A15880204,서울특별시,4,38412.4,28057.26,84.63,122
A15880905,서울특별시,5,61515.965,47483.48,58.86,54
A15880905,서울특별시,5,61515.965,47483.48,82.34,1
A15880905,서울특별시,5,61515.965,47483.48,83.71,135
A15880905,서울특별시,5,61515.965,47483.48,84.25,8
A15880905,서울특별시,5,61515.965,47483.48,96.03,4
A15880905,서울특별시,5,61515.965,47483.48,96.83,155
A15880905,서울특별시,5,61515.965,47483.48,100.56,8
A15880905,서울특별시,5,61515.965,47483.48,102.84,10
A15880905,서울특별시,5,61515.965,47483.48,123.15,10
A15880905,서울특별시,5,61515.965,47483.48,125.37,110
A15881601,서울특별시,2,22512.398,16882.8,59.91,83
A15881601,서울특별시,2,22512.398,16882.8,84.21,72
A15881601,서울특별시,2,22512.398,16882.8,114.65,51
A15881701,서울특별시,1,16136.927,11860.679,59.691,34
A15881701,서울특별시,1,16136.927,11860.679,82.615,119
A15881702,서울특별시,2,15956.95,12519.94,59.85,64
A15881702,서울특별시,2,15956.95,12519.94,84.94,59
A15881702,서울특별시,2,15956.95,12519.94,114.94,32
A15882006,서울특별시,1,22749.5,15755.67,57.84,36
A15882006,서울특별시,1,22749.5,15755.67,59.31,15
A15882006,서울특별시,1,22749.5,15755.67,59.46,15
A15882006,서울특별시,1,22749.5,15755.67,83.16,143
A15882008,서울특별시,3,25920.24,17495.28,59.64,2
A15882008,서울특별시,3,25920.24,17495.28,59.9,120
A15882008,서울특별시,3,25920.24,17495.28,84.9,120
A15882010,서울특별시,3,31030.63,22370.64,58.76,26
A15882010,서울특별시,3,31030.63,22370.64,59.87,92
A15882010,서울특별시,3,31030.63,22370.64,84.88,97
A15882010,서울특별시,3,31030.63,22370.64,114.54,62
A15882103,서울특별시,1,18414.64,14211.21,59.46,72
A15882103,서울특별시,1,18414.64,14211.21,84.75,71
A15882103,서울특별시,1,18414.64,14211.21,108.69,36
A15882104,서울특별시,2,18989.37,14383.33,59.84,93
A15882104,서울특별시,2,18989.37,14383.33,84.96,48
A15882104,서울특별시,2,18989.37,14383.33,112.56,12
A15882104,서울특별시,2,18989.37,14383.33,112.83,19
A15882104,서울특별시,2,18989.37,14383.33,113.24,11
A15882107,서울특별시,2,23519.04,16932.24,59.88,136
A15882107,서울특별시,2,23519.04,16932.24,84.96,44
A15882107,서울특별시,2,23519.04,16932.24,114.78,44
A10021018,서울특별시,1,55.38,9380.22,27.69,28
A10021018,서울특별시,1,55.38,9380.22,59.85,26
A10021018,서울특별시,1,55.38,9380.22,75.42,26
A10021018,서울특별시,1,55.38,9380.22,84.33,28
A10021018,서울특별시,1,55.38,9380.22,97.38,28
A10021293,서울특별시,2,10340.08,8055.552,59.232,136
A10021332,서울특별시,3,10080,10192.8,84.83,10
A10021332,서울특별시,3,10080,10192.8,84.95,110
A10021670,서울특별시,1,12807.327,9582.6,59.4,87
A10021670,서울특별시,1,12807.327,9582.6,84.9,52
A10021748,서울특별시,1,11530.9,9135.58,59.71,32
A10021748,서울특별시,1,11530.9,9135.58,84.01,86
A10022149,서울특별시,2,12603.78,10077.5,58.89,30
A10022149,서울특별시,2,12603.78,10077.5,59.89,14
A10022149,서울특별시,2,12603.78,10077.5,84.5,9
A10022149,서울특별시,2,12603.78,10077.5,84.96,79
A10022185,서울특별시,1,8178.42,8178.42,52.83,1
A10022185,서울특별시,1,8178.42,8178.42,59.76,46
A10022185,서울특별시,1,8178.42,8178.42,80.61,1
A10022185,서울특별시,1,8178.42,8178.42,84.75,44
A10022185,서울특별시,1,8178.42,8178.42,111.93,14
A10022224,서울특별시,1,10480.8,7369.16,59.9,64
A10022224,서울특별시,1,10480.8,7369.16,84.18,42
A10022304,서울특별시,1,11446.53,8661.77,59.99,47
A10022304,서울특별시,1,11446.53,8661.77,84.98,39
A10022304,서울특별시,1,11446.53,8661.77,114.91,22
A10022672,서울특별시,1,11979.79,8653.73,59.52,50
A10022672,서울특별시,1,11979.79,8653.73,83.43,45
A10022672,서울특별시,1,11979.79,8653.73,113.14,17
A10023219,서울특별시,5,28311.574,21184.596,59.7052,102
A10023219,서울특별시,5,28311.574,21184.596,59.9208,26
A10023219,서울특별시,5,28311.574,21184.596,74.6347,96
A10023219,서울특별시,5,28311.574,21184.596,84.9558,30
A10023219,서울특별시,5,28311.574,21184.596,84.9582,45
A10024804,서울특별시,1,12614,9284.22,59.91,56
A10024804,서울특별시,1,12614,9284.22,84.05,18
A10024804,서울특별시,1,12614,9284.22,84.93,52
A10025120,서울특별시,3,13703.99,10775.184,51.9835,2
A10025120,서울특별시,3,13703.99,10775.184,65.4533,12
A10025120,서울특별시,3,13703.99,10775.184,71.0856,2
A10025120,서울특별시,3,13703.99,10775.184,71.9773,1
A10025120,서울특별시,3,13703.99,10775.184,72.8145,1
A10025120,서울특별시,3,13703.99,10775.184,72.9862,2
A10025120,서울특별시,3,13703.99,10775.184,76.2081,12
A10025120,서울특별시,3,13703.99,10775.184,76.6408,20
A10025120,서울특별시,3,13703.99,10775.184,84.9201,20
A10025120,서울특별시,3,13703.99,10775.184,84.9253,11
A10025120,서울특별시,3,13703.99,10775.184,84.9375,42
A10025120,서울특별시,3,13703.99,10775.184,84.9755,8
A10025120,서울특별시,3,13703.99,10775.184,125.7691,1
A10025157,서울특별시,2,12895.91,10516.78,59.9,18
A10025157,서울특별시,2,12895.91,10516.78,72.95,2
A10025157,서울특별시,2,12895.91,10516.78,74.23,21
A10025157,서울특별시,2,12895.91,10516.78,84.4,55
A10025157,서울특별시,2,12895.91,10516.78,89.99,7
A10025157,서울특별시,2,12895.91,10516.78,107.04,23
A15809001,서울특별시,3,17027.16,10678.665,59.648,60
A15809001,서울특별시,3,17027.16,10678.665,72.974,45
A15809001,서울특별시,3,17027.16,10678.665,84.72,30
A15809001,서울특별시,3,17027.16,10678.665,84.957,15
A15809201,서울특별시,3,18088.18,14488.94,65.2,40
A15809201,서울특별시,3,18088.18,14488.94,80.19,36
A15809201,서울특별시,3,18088.18,14488.94,84.85,106
A15809401,서울특별시,3,15190,11776.84,59.43,74
A15809401,서울특별시,3,15190,11776.84,59.46,18
A15809401,서울특별시,3,15190,11776.84,71.35,4
A15809401,서울특별시,3,15190,11776.84,82.51,62
A15809401,서울특별시,3,15190,11776.84,82.52,11
A15809402,서울특별시,3,23196.44,18833.56,59.6,30
A15809402,서울특별시,3,23196.44,18833.56,72.72,14
A15809402,서울특별시,3,23196.44,18833.56,74.36,14
A15809402,서울특별시,3,23196.44,18833.56,84.14,164
A15809402,서울특별시,3,23196.44,18833.56,84.82,14
A15809403,서울특별시,5,28589.37,22962.22,59.99,22
A15809403,서울특별시,5,28589.37,22962.22,76,54
A15809403,서울특별시,5,28589.37,22962.22,84.3,193
A15809403,서울특별시,5,28589.37,22962.22,90.61,14
A15809502,서울특별시,3,22147.7,17458.9,59.98,32
A15809502,서울특별시,3,22147.7,17458.9,80.28,1
A15809502,서울특별시,3,22147.7,17458.9,81.5,1
A15809502,서울특별시,3,22147.7,17458.9,84.96,181
A15809601,서울특별시,3,17147.111,13428.66,59.98,105
A15809601,서울특별시,3,17147.111,13428.66,84.89,84
A15809603,서울특별시,7,41795.56,33270.59,59.822,81
A15809603,서울특별시,7,41795.56,33270.59,59.9461,24
A15809603,서울특별시,7,41795.56,33270.59,59.9465,80
A15809603,서울특별시,7,41795.56,33270.59,84.0145,88
A15809603,서울특별시,7,41795.56,33270.59,84.5766,15
A15809603,서울특별시,7,41795.56,33270.59,84.9285,136
A15809603,서울특별시,7,41795.56,33270.59,98.919,20
A15809701,서울특별시,5,13550,13639.05,42.57,110
A15809701,서울특별시,5,13550,13639.05,49.32,5
A15809701,서울특별시,5,13550,13639.05,49.77,175
A15809702,서울특별시,11,36343.8,27939.6,47.6,150
A15809702,서울특별시,11,36343.8,27939.6,54.5,5
A15809702,서울특별시,11,36343.8,27939.6,56.78,180
A15809702,서울특별시,11,36343.8,27939.6,60.2,50
A15809702,서울특별시,11,36343.8,27939.6,72.88,6
A15809702,서울특별시,11,36343.8,27939.6,72.97,70
A15809702,서울특별시,11,36343.8,27939.6,72.98,24
A15878601,서울특별시,6,16231.622,13156.13,84.71,7
A15878601,서울특별시,6,16231.622,13156.13,84.73,6
A15878601,서울특별시,6,16231.622,13156.13,84.78,14
A15878601,서울특별시,6,16231.622,13156.13,84.79,7
A15878601,서울특별시,6,16231.622,13156.13,84.83,33
A15878601,서울특별시,6,16231.622,13156.13,84.91,6
A15878601,서울특별시,6,16231.622,13156.13,84.93,14
A15878601,서울특별시,6,16231.622,13156.13,84.94,14
A15878601,서울특별시,6,16231.622,13156.13,84.95,54
A15882201,서울특별시,3,23858.6,19722.76,84.94,44
A15882201,서울특별시,3,23858.6,19722.76,119.98,48
A15882201,서울특별시,3,23858.6,19722.76,120.99,11
A15882201,서울특별시,3,23858.6,19722.76,127.89,31
A15882201,서울특별시,3,23858.6,19722.76,128.76,26
A15882201,서울특별시,3,23858.6,19722.76,143.92,11
A15883101,서울특별시,1,17245.84,12114.51,59.94,75
A15883101,서울특별시,1,17245.84,12114.51,77.31,51
A15883101,서울특별시,1,17245.84,12114.51,83.55,44
A15883201,서울특별시,6,45871.99,36578.63,59.98,40
A15883201,서울특별시,6,45871.99,36578.63,59.99,128
A15883201,서울특별시,6,45871.99,36578.63,76.53,44
A15883201,서울특별시,6,45871.99,36578.63,84.63,63
A15883201,서울특별시,6,45871.99,36578.63,84.77,210
A15883202,서울특별시,5,31587,23437.81,59.72,36
A15883202,서울특별시,5,31587,23437.81,59.88,46
A15883202,서울특별시,5,31587,23437.81,70.61,24
A15883202,서울특별시,5,31587,23437.81,70.91,75
A15883202,서울특별시,5,31587,23437.81,84.41,24
A15883202,서울특별시,5,31587,23437.81,84.63,60
A15883202,서울특별시,5,31587,23437.81,84.94,52
A15883401,서울특별시,6,34364.71,26398.2,31.93,61
A15883401,서울특별시,6,34364.71,26398.2,59.78,21
A15883401,서울특별시,6,34364.71,26398.2,75.63,84
A15883401,서울특별시,6,34364.71,26398.2,84.04,80
A15883401,서울특별시,6,34364.71,26398.2,84.22,78
A15883401,서울특별시,6,34364.71,26398.2,107.57,33
A15883402,서울특별시,11,93584.58,69535.59,36.806,160
A15883402,서울특별시,11,93584.58,69535.59,59.474,23
A15883402,서울특별시,11,93584.58,69535.59,59.747,118
A15883402,서울특별시,11,93584.58,69535.59,59.948,58
A15883402,서울특별시,11,93584.58,69535.59,84.966,182
A15883402,서울특별시,11,93584.58,69535.59,84.984,294
A15883402,서울특별시,11,93584.58,69535.59,116.375,76
A15883402,서울특별시,11,93584.58,69535.59,129.368,19
A15883702,서울특별시,3,24595.2,18792,81,40
A15883702,서울특별시,3,24595.2,18792,86.4,40
A15883702,서울특별시,3,24595.2,18792,100.8,120
A15883803,서울특별시,2,22482.54,17366.79,59.73,73
A15883803,서울특별시,2,22482.54,17366.79,84.99,110
A15883803,서울특별시,2,22482.54,17366.79,114.3,32
A15884202,서울특별시,5,42392,34843,68,130
A15884202,서울특별시,5,42392,34843,70.16,40
A15884202,서울특별시,5,42392,34843,84.56,130
A15884202,서울특별시,5,42392,34843,87.17,140
A15884703,서울특별시,20,155871.6,113052.24,43.2,792
A15884703,서울특별시,20,155871.6,113052.24,50.67,936
A15884703,서울특별시,20,155871.6,113052.24,59.49,528
A10021466,서울특별시,1,15325.2,11659.98,59.69,57
A10021466,서울특별시,1,15325.2,11659.98,84.73,50
A10021466,서울특별시,1,15325.2,11659.98,114.89,35
A10022222,서울특별시,1,8955.59,7084.09,59.87,85
A10022222,서울특별시,1,8955.59,7084.09,64.39,2
A10022222,서울특별시,1,8955.59,7084.09,70.63,12
A10022222,서울특별시,1,8955.59,7084.09,84.9,12
A10023593,서울특별시,1,11916.18,9360.306,54.821,14
A10023593,서울특별시,1,11916.18,9360.306,55.649,7
A10023593,서울특별시,1,11916.18,9360.306,59.916,11
A10023593,서울특별시,1,11916.18,9360.306,76.68,2
A10023593,서울특별시,1,11916.18,9360.306,79.5708,63
A10023593,서울특별시,1,11916.18,9360.306,84.924,28
A10023886,서울특별시,7,38518.348,29156.398,39.9445,25
A10023886,서울특별시,7,38518.348,29156.398,49.7548,41
A10023886,서울특별시,7,38518.348,29156.398,59.9182,50
A10023886,서울특별시,7,38518.348,29156.398,59.9488,64
A10023886,서울특별시,7,38518.348,29156.398,84.9224,93
A10023886,서울특별시,7,38518.348,29156.398,84.9705,10
A10023886,서울특별시,7,38518.348,29156.398,84.9735,16
A10023886,서울특별시,7,38518.348,29156.398,84.9828,108
A10024398,서울특별시,23,153036.5,113066.45,39.39,90
A10024398,서울특별시,23,153036.5,113066.45,49.22,106
A10024398,서울특별시,23,153036.5,113066.45,54.44,56
A10024398,서울특별시,23,153036.5,113066.45,59.82,271
A10024398,서울특별시,23,153036.5,113066.45,59.98,27
A10024398,서울특별시,23,153036.5,113066.45,84.58,102
A10024398,서울특별시,23,153036.5,113066.45,84.72,196
A10024398,서울특별시,23,153036.5,113066.45,84.84,19
A10024398,서울특별시,23,153036.5,113066.45,84.9,141
A10024398,서울특별시,23,153036.5,113066.45,84.94,196
A10024398,서울특별시,23,153036.5,113066.45,84.95,194
A10024398,서울특별시,23,153036.5,113066.45,115.97,99
A10025649,서울특별시,4,36929.496,18485.61,26.8,60
A10025649,서울특별시,4,36929.496,18485.61,26.94,44
A10025649,서울특별시,4,36929.496,18485.61,31.31,15
A10025649,서울특별시,4,36929.496,18485.61,39.48,305
A10025649,서울특별시,4,36929.496,18485.61,39.62,30
A10025649,서울특별시,4,36929.496,18485.61,44.28,45
A10025729,서울특별시,8,39075.395,30332.88,84.926,34
A10025729,서울특별시,8,39075.395,30332.88,84.949,14
A10025729,서울특별시,8,39075.395,30332.88,84.977,190
A10025729,서울특별시,8,39075.395,30332.88,84.987,10
A10025729,서울특별시,8,39075.395,30332.88,84.993,99
A10025729,서울특별시,8,39075.395,30332.88,94.012,2
A10025729,서울특별시,8,39075.395,30332.88,94.04,7
A10027375,서울특별시,15,109381,83427.18,36.01,92
A10027375,서울특별시,15,109381,83427.18,46.17,73
A10027375,서울특별시,15,109381,83427.18,51.87,20
A10027375,서울특별시,15,109381,83427.18,59.87,22
A10027375,서울특별시,15,109381,83427.18,59.95,140
A10027375,서울특별시,15,109381,83427.18,84.88,170
A10027375,서울특별시,15,109381,83427.18,84.93,80
A10027375,서울특별시,15,109381,83427.18,84.98,327
A10027375,서울특별시,15,109381,83427.18,100.84,77
A10027375,서울특별시,15,109381,83427.18,113.62,25
A10027375,서울특별시,15,109381,83427.18,113.68,52
A10027375,서울특별시,15,109381,83427.18,155.77,3
A10027396,서울특별시,7,45835.62,30991.92,39.92,16
A10027396,서울특별시,7,45835.62,30991.92,39.99,204
A10027396,서울특별시,7,45835.62,30991.92,49.99,102
A10027396,서울특별시,7,45835.62,30991.92,59.99,98
A10027396,서울특별시,7,45835.62,30991.92,74.97,68
A10027396,서울특별시,7,45835.62,30991.92,84.99,72
A15807001,서울특별시,4,33765.285,26721.87,84.73,15
A15807001,서울특별시,4,33765.285,26721.87,84.82,12
A15807001,서울특별시,4,33765.285,26721.87,84.88,13
A15807001,서울특별시,4,33765.285,26721.87,84.95,19
